SETTLEMENTDATE,DUID,avg_bid_band_price
2026-03-06,BOLIVPS1,4843.553999999999
2026-03-06,BOMENSF1,2673.288
2026-03-06,BOWWBA1,728.5
2026-03-06,BOWWPV1,2179.978
2026-03-06,BRAEMAR1,2908.961
2026-03-06,BRAEMAR2,3077.3149999999996
2026-03-06,BRAEMAR3,3490.0689999999995
2026-03-06,BRAEMAR5,3801.5509999999995
2026-03-06,BRAEMAR6,3801.5509999999995
2026-03-06,BRAEMAR7,3801.5509999999995
2026-03-06,BRDDSF01,2210.674
2026-03-06,BRNDBES1,3212.2515
2026-03-06,BROKENH1,2341.982
2026-03-06,BRYB1WF1,1589.0629999999999
2026-03-06,BRYB2WF2,2390.8779999999997
2026-03-06,BULBES1,2665.675
2026-03-06,BULGANA1,1719.8049999999996
2026-03-06,BUNGAMB1,3462.2660000000005
2026-03-06,BUSF1,1748.605
2026-03-06,BW01,3924.9600000000005
2026-03-06,BW02,3924.9600000000005
2026-03-06,BW03,3923.923
2026-03-06,BW04,3923.923
2026-03-06,CALL_B_1,2806.395
2026-03-06,CALL_B_2,2806.395
2026-03-06,CAPBES1,3217.5854999999992
2026-03-06,CATHROCK,1768.091
2026-03-06,CBWWBA1,728.5
2026-03-06,CETHANA,1922.7849999999999
2026-03-06,CG1,2164.3149999999996
2026-03-06,CG2,2164.3389999999995
2026-03-06,CG3,2164.323
2026-03-06,CG4,2164.331
2026-03-06,CGBESS01,3436.4674999999997
2026-03-06,CHBESS1,1895.6889999999996
2026-03-06,CHILDSF1,2775.1090000000004
2026-03-06,CHYTWF1,3200.745
2026-03-06,CLARESF1,2162.339
2026-03-06,CLEMGPWF,2438.804
2026-03-06,CLERMSF1,2249.2539999999995
2026-03-06,CLRKCWF1,1798.6559999999997
2026-03-06,CLRKCWF2,2297.714
2026-03-06,CNUNDAWF,1867.2659999999996
2026-03-06,COHUNSF1,1746.0429999999997
2026-03-06,COLEASF1,1734.3049999999998
2026-03-06,COLUMSF1,2380.639
2026-03-06,COLWF01,2645.704
2026-03-06,COOPGWF1,2780.82
2026-03-06,CPP_3,2764.579
2026-03-06,CPP_4,2764.579
2026-03-06,CPSA,3358.072
2026-03-06,CROOKWF2,2020.539
2026-03-06,CROOKWF3,1696.0369999999998
2026-03-06,CROWLWF1,2238.201
2026-03-06,CRURWF1,2291.156
2026-03-06,CRWARP1,1959.4210000000003
2026-03-06,CRWASF1,2312.718
2026-03-06,CSPVPS1,1675.6289999999997
2026-03-06,CTHLWF1,2772.2709999999997
2026-03-06,CUSF1,1849.895
2026-03-06,DALNTH1,3737.0020000000004
2026-03-06,DARLSF1,2301.019
2026-03-06,DARTM1,4092.7399999999993
2026-03-06,DAYDSF1,3692.631
2026-03-06,DDPS1,3534.303
2026-03-06,DDSF1,2984.2470000000003
2026-03-06,DEVILS_G,1951.7239999999997
2026-03-06,DG_NSW1,1412.7
2026-03-06,DG_QLD1,1412.7
2026-03-06,DG_SA1,1412.7
2026-03-06,DG_TAS1,1412.7
2026-03-06,DG_VIC1,1412.7
2026-03-06,DPNTB1,1842.1559999999997
2026-03-06,DRVIOT06,51.1
2026-03-06,DRXNAD01,2075.0
2026-03-06,DRXNAE01,2075.0
2026-03-06,DRXNDA01,2077.83
2026-03-06,DRXNDA02,2077.63
2026-03-06,DRXNDA03,2077.63
2026-03-06,DRXNDA04,2077.63
2026-03-06,DRXNDB04,2075.0
2026-03-06,DRXNDE01,2777.83
2026-03-06,DRXNDJ01,2095.0299999999997
2026-03-06,DRXNDW01,2075.0
2026-03-06,DRXNFF01,2075.0
2026-03-06,DRXNFS01,2077.6
2026-03-06,DRXNQX01,2075.0
2026-03-06,DRXNSS01,2075.0
2026-03-06,DRXNTM02,4992.6
2026-03-06,DRXNVS01,2075.0
2026-03-06,DRXQDA01,2078.5
2026-03-06,DRXQQE01,2075.0
2026-03-06,DRXSQS01,2078.6
2026-03-06,DRXVAE01,51.1
2026-03-06,DRXVDJ01,2075.23
2026-03-06,DRXVDP01,2165.0
2026-03-06,DRXVDX01,2775.0299999999997
2026-03-06,DRXVQP01,2775.23
2026-03-06,DRXVQX01,2775.0299999999997
2026-03-06,DRXVQX02,2075.0
2026-03-06,DRYCGT1,5114.236
2026-03-06,DRYCGT2,4461.176
2026-03-06,DRYCGT3,5088.072
2026-03-06,DULAWF1,2722.7310000000007
2026-03-06,DUNDWF1,2462.25
2026-03-06,DUNDWF2,2514.356
2026-03-06,DUNDWF3,2442.1690000000003
2026-03-06,EDENVSF1,2761.857
2026-03-06,EILDON1,3512.3959999999997
2026-03-06,EILDON2,3512.3959999999997
2026-03-06,ELAINWF1,2406.782
2026-03-06,EMERASF1,1765.227
2026-03-06,ER01,3649.422
2026-03-06,ER02,3649.422
2026-03-06,ER03,3652.387
2026-03-06,ER04,3652.387
2026-03-06,ERB01,1524.9080000000006
2026-03-06,FINLYSF1,1951.4029999999998
2026-03-06,FISHER,1934.9230000000002
2026-03-06,FLYCRKWF,2241.173
2026-03-06,GANGARR1,1896.518
2026-03-06,GANNB1,1826.3980000000004
2026-03-06,GANNSF1,2173.898
2026-03-06,GESF1,1703.6899999999998
2026-03-06,GIRGSF,1734.1329999999998
2026-03-06,GLENSF1,2094.442
2026-03-06,GLRWNSF1,2363.254
2026-03-06,GNNDHSF1,2200.578
2026-03-06,GOESF1,1967.113
2026-03-06,GOONSF1,2666.278
2026-03-06,GORDON,1947.2540000000004
2026-03-06,GPWFEST1,2157.57
2026-03-06,GPWFEST2,2157.57
2026-03-06,GPWFEST3,2152.6040000000003
2026-03-06,GPWFWST1,2158.233
2026-03-06,GPWFWST2,2158.233
2026-03-06,GRANWF1,2097.9109999999996
2026-03-06,GREENB1,1956.718
2026-03-06,GSTONE1,2073.344
2026-03-06,GSTONE2,2073.344
2026-03-06,GSTONE3,2068.085
2026-03-06,GSTONE4,2068.085
2026-03-06,GSTONE5,2073.344
2026-03-06,GSTONE6,2073.344
2026-03-06,GSWF1A,1839.5220000000002
2026-03-06,GSWF1B1,1839.5489999999998
2026-03-06,GULLRSF1,2380.396
2026-03-06,GULLRWF1,2403.4440000000004
2026-03-06,GULLRWF2,2403.4440000000004
2026-03-06,GUNNING1,1753.3830000000003
2026-03-06,GUSF1,2206.377
2026-03-06,GUTHEGA,1907.9899999999998
2026-03-06,HALLWF1,2931.808
2026-03-06,HALLWF2,2914.5170000000003
2026-03-06,HAMISF1,2586.084
2026-03-06,HAUGHT11,2536.334
2026-03-06,HAYMSF1,2660.279
2026-03-06,HBESS1,1724.8845000000001
2026-03-06,HD1WF1,1677.771
2026-03-06,HDWF1,3455.843
2026-03-06,HDWF2,3454.4089999999997
2026-03-06,HDWF3,3454.505
2026-03-06,HEZ1,2338.542
2026-03-06,HILLSTN1,1780.8580000000002
2026-03-06,HPR1,2849.6730000000002
2026-03-06,HUMENSW,2063.448
2026-03-06,HUMEV,2132.2390000000005
2026-03-06,HUNTER1,2144.329
2026-03-06,HUNTER2,2144.3360000000002
2026-03-06,HVWWBA1,728.908
2026-03-06,HVWWPV1,2341.982
2026-03-06,JBUTTERS,1904.9330000000002
2026-03-06,JEMALNG1,1716.9059999999995
2026-03-06,JLA01,5271.556000000001
2026-03-06,JLA02,5271.556000000001
2026-03-06,JLA03,5271.556000000001
2026-03-06,JLA04,5271.556000000001
2026-03-06,JLB01,5271.55
2026-03-06,JLB02,5271.55
2026-03-06,JLB03,5271.55
2026-03-06,JUNEESF1,2252.629
2026-03-06,KABANWF1,1777.8780000000002
2026-03-06,KAREEYA1,1944.609
2026-03-06,KAREEYA2,1944.6290000000001
2026-03-06,KAREEYA3,1944.5990000000002
2026-03-06,KAREEYA4,1944.619
2026-03-06,KARSF1,2156.2249999999995
2026-03-06,KEPSF1,1655.9029999999998
2026-03-06,KEPWF1,1655.9029999999998
2026-03-06,KERNGSP1,2338.578
2026-03-06,KESSB1,3134.9480000000003
2026-03-06,KIAMSF1,1442.8319999999999
2026-03-06,KIATAWF1,1998.4649999999997
2026-03-06,KIDSPHG1,51.1
2026-03-06,KIDSPHG2,51.1
2026-03-06,KIDSPHL1,51.1
2026-03-06,KIDSPHL2,51.1
2026-03-06,KINGASF1,1875.0030000000006
2026-03-06,KPP_1,2788.777
2026-03-06,KSP1,1786.503
2026-03-06,LADBROK1,6291.861999999999
2026-03-06,LADBROK2,6291.861999999999
2026-03-06,LANCSF1,1806.462
2026-03-06,LBB1,3582.4679999999994
2026-03-06,LDBESS1,3388.2125
2026-03-06,LEM_WIL,1963.97
2026-03-06,LGAPBS1,3400.840999999999
2026-03-06,LGAPWF1,2364.019
2026-03-06,LGAPWF2,2364.019
2026-03-06,LILYSF1,3682.0600000000004
2026-03-06,LIMBESS1,1430.7455000000002
2026-03-06,LIMOSF11,1772.5919999999999
2026-03-06,LIMOSF21,1799.6029999999998
2026-03-06,LI_WY_CA,2000.378
2026-03-06,LKBONNY1,1678.527
2026-03-06,LKBONNY2,1673.809
2026-03-06,LKBONNY3,1678.423
2026-03-06,LK_ECHO,1890.524
2026-03-06,LNGS1,2195.85
2026-03-06,LNGS2,2195.835
2026-03-06,LONSDALE,3551.8089999999997
2026-03-06,LOYYB1,1930.532
2026-03-06,LOYYB2,1930.532
2026-03-06,LVES1,1668.315
2026-03-06,LYA1,1979.038
2026-03-06,LYA2,1979.038
2026-03-06,LYA3,1979.038
2026-03-06,LYA4,1979.038
2026-03-06,MACARTH1,3180.862
2026-03-06,MACKNTSH,1867.2069999999999
2026-03-06,MANNSF2,2408.961
2026-03-06,MANNUMB1,1117.049
2026-03-06,MANSLR1,3680.165
2026-03-06,MAPS2PV1,2256.3349999999996
2026-03-06,MAPS3PV1,2252.98
2026-03-06,MARYRSF1,1843.187
2026-03-06,MBPS2PV1,2226.32
2026-03-06,MCINTYR1,1867.461
2026-03-06,MCKAY1,3499.4309999999996
2026-03-06,MEADOWBK,1991.4190000000003
2026-03-06,MERCER01,2461.4820000000004
2026-03-06,METZSF1,2263.9259999999995
2026-03-06,MEWF1,1844.107
2026-03-06,MIDDLSF1,1737.3970000000002
2026-03-06,MINTARO,4632.816
2026-03-06,MLB01,2084.073
2026-03-06,MOKOSF1,2281.011
2026-03-06,MOLNGSF1,2105.773
2026-03-06,MOORAWF1,2076.0060000000003
2026-03-06,MOREESF1,1696.839
2026-03-06,MORTLK11,3832.286
2026-03-06,MORTLK12,3832.1160000000004
2026-03-06,MOUSF1,2073.492
2026-03-06,MP1,5005.532
2026-03-06,MP2,5005.532
2026-03-06,MPP_1,3320.2419999999997
2026-03-06,MPP_2,3320.2419999999997
2026-03-06,MREHA1,1049.9585000000002
2026-03-06,MREHA2,1076.8375
2026-03-06,MREHA3,1025.8525000000002
2026-03-06,MRTLSWF1,1835.6510000000003
2026-03-06,MSTUART1,6193.464
2026-03-06,MSTUART2,6193.464
2026-03-06,MSTUART3,6193.464
2026-03-06,MTGELWF1,1858.1560000000002
2026-03-06,MTMILLAR,2418.7799999999997
2026-03-06,MUCRKSF1,1849.3190000000006
2026-03-06,MURRAY,2065.942
2026-03-06,MUSSELR1,1755.4809999999998
2026-03-06,MUWAWF1,1804.241
2026-03-06,MUWAWF2,2757.4729999999995
2026-03-06,MWPS1PV1,2233.946
2026-03-06,MWPS2PV1,2208.4039999999995
2026-03-06,MWPS3PV1,2179.121
2026-03-06,MWPS4PV1,2165.911
2026-03-06,NBHWF1,3126.6549999999997
2026-03-06,NESBESS1,51.1
2026-03-06,NESBESS2,51.1
2026-03-06,NEVERSF1,1795.9589999999996
2026-03-06,NEWENSF1,1902.1950000000002
2026-03-06,NEWENSF2,1902.1950000000002
2026-03-06,NPS,3710.296
2026-03-06,NUMURSF1,1781.4270000000001
2026-03-06,NYNGAN1,2422.75
2026-03-06,OAKEY1,4399.544
2026-03-06,OAKEY1SF,1995.2100000000003
2026-03-06,OAKEY2,4399.544
2026-03-06,OAKEY2SF,1989.4740000000002
2026-03-06,OAKLAND1,3009.657
2026-03-06,ORABESS1,1890.8449999999993
2026-03-06,OSB-AG,6158.726000000001
2026-03-06,PAREPS1,1757.378
2026-03-06,PAREPW1,1757.378
2026-03-06,PARSF1,1792.711
2026-03-06,PIBESS1,2313.224500000001
2026-03-06,POAT110,1981.497
2026-03-06,POAT220,1998.1230000000003
2026-03-06,POR01,4276.9710000000005
2026-03-06,POR03,4284.06
2026-03-06,PPCCGT,3919.577
2026-03-06,PTSTAN1,3547.1639999999998
2026-03-06,PUMP1,2076.0600000000004
2026-03-06,PUMP2,2075.61
2026-03-06,QBYNB1,2430.3144999999995
2026-03-06,QPS1,6459.387
2026-03-06,QPS2,6459.387
2026-03-06,QPS3,6459.387
2026-03-06,QPS4,6459.387
2026-03-06,QPS5,6412.785999999998
2026-03-06,QPSFB1,1778.0280000000002
2026-03-06,QPSFB2,1627.6
2026-03-06,RANGEB1,3130.6175000000003
2026-03-06,REECE1,1867.884
2026-03-06,REECE2,1864.7490000000003
2026-03-06,RESS1,2788.508
2026-03-06,RIVNB2,1839.7605000000003
2026-03-06,ROMA_7,5795.445
2026-03-06,ROMA_8,5795.445
2026-03-06,RRSF1,2065.437
2026-03-06,RT_NSW1,1412.7
2026-03-06,RT_NSW2,1412.7
2026-03-06,RT_NSW3,1412.7
2026-03-06,RT_NSW4,1412.7
2026-03-06,RT_NSW5,1412.7
2026-03-06,RT_NSW6,1412.7
2026-03-06,RT_QLD1,1412.7
2026-03-06,RT_SA1,1412.7
2026-03-06,RT_SA2,1412.7
2026-03-06,RT_SA3,1412.7
2026-03-06,RT_SA4,1412.7
2026-03-06,RT_SA5,1412.7
2026-03-06,RT_SA6,1412.7
2026-03-06,RT_TAS1,1412.7
2026-03-06,RT_VIC1,1412.7
2026-03-06,RT_VIC10,1412.7
2026-03-06,RT_VIC11,1412.7
2026-03-06,RT_VIC12,1412.7
2026-03-06,RT_VIC2,1412.7
2026-03-06,RT_VIC3,1412.7
2026-03-06,RT_VIC4,1412.7
2026-03-06,RT_VIC5,1412.7
2026-03-06,RT_VIC6,1412.7
2026-03-06,RT_VIC7,1412.7
2026-03-06,RT_VIC8,1412.7
2026-03-06,RT_VIC9,1412.7
2026-03-06,RUGBYR1,1795.357
2026-03-06,RYANCWF1,1729.5099999999998
2026-03-06,RYEPARK1,2309.737
2026-03-06,SALTCRK1,2409.6540000000005
2026-03-06,SAPHWF1,2078.824
2026-03-06,SEBSF1,2321.861
2026-03-06,SHGEN,3704.514
2026-03-06,SHPUMP,2309.585
2026-03-06,SITHE01,2763.4710000000005
2026-03-06,SMCSF1,2911.8039999999996
2026-03-06,SMTHBES1,4831.329999999999
2026-03-06,SNAPPER1,3158.9880000000003
2026-03-06,SNB01,1549.3324999999998
2026-03-06,SNB02,2085.3599999999997
2026-03-06,SNOWNTH1,2122.3590000000004
2026-03-06,SNOWSTH1,2083.175
2026-03-06,SNOWTWN1,2360.1829999999995
2026-03-06,SNOWYP,-21.76400000000001
2026-03-06,SNUG1,4082.561
2026-03-06,SRSF1,2772.053
2026-03-06,STAN-1,2074.982
2026-03-06,STAN-2,2074.982
2026-03-06,STAN-3,2074.982
2026-03-06,STAN-4,2074.982
2026-03-06,STARHLWF,1952.9550000000004
2026-03-06,STOCKYD1,1882.5100000000002
2026-03-06,STUBSF1,2119.922
2026-03-06,STUBSF2,2119.922
2026-03-06,STWF1,2474.761
2026-03-06,SUNRSF1,2608.862
2026-03-06,SUNTPSF1,2444.107
2026-03-06,SWANBBF1,1749.2404999999999
2026-03-06,SWAN_E,3834.5199999999995
2026-03-06,TALWA1,5127.573999999999
2026-03-06,TALWB1,5208.279
2026-03-06,TARALGA1,2396.371
2026-03-06,TARBESS1,1996.6605000000004
2026-03-06,TARONG#1,1996.7909999999997
2026-03-06,TARONG#2,1996.7909999999997
2026-03-06,TARONG#3,1996.7909999999997
2026-03-06,TARONG#4,1996.7909999999997
2026-03-06,TARRALEA,1911.8780000000002
2026-03-06,TB2B1,1562.9565000000002
2026-03-06,TB2SF1,2355.824
2026-03-06,TBSF1,1943.4
2026-03-06,TEMPB1,2328.281
2026-03-06,TIB1,3190.8985000000002
2026-03-06,TNPS1,1998.0240000000001
2026-03-06,TORRB1,4690.1669999999995
2026-03-06,TORRB2,4690.1669999999995
2026-03-06,TORRB3,4690.1669999999995
2026-03-06,TORRB4,4690.1669999999995
2026-03-06,TREVALLN,1999.7550000000003
2026-03-06,TRGBESS1,1927.5150000000006
2026-03-06,TRIBUTE,1880.4720000000002
2026-03-06,TUMUT3,1924.137
2026-03-06,TUNGATIN,1839.102
2026-03-06,TVCC201,2029.8880000000001
2026-03-06,TVPP104,2026.9870000000003
2026-03-06,ULPBESS1,2443.741
2026-03-06,UPPTUMUT,1979.685
2026-03-06,URANQ11,3090.8829999999994
2026-03-06,URANQ12,3090.8829999999994
2026-03-06,URANQ13,3090.8829999999994
2026-03-06,URANQ14,3090.8829999999994
2026-03-06,VBB1,2762.7474999999995
2026-03-06,VP5,3850.6399999999994
2026-03-06,VP6,3850.6399999999994
2026-03-06,VPGS1,2159.192
2026-03-06,VPGS2,2159.2039999999997
2026-03-06,VPGS3,2159.204
2026-03-06,VPGS4,2159.196
2026-03-06,VPGS5,2159.2
2026-03-06,VPGS6,2159.1940000000004
2026-03-06,W/HOE#1,3832.4689999999996
2026-03-06,W/HOE#2,3822.3160000000003
2026-03-06,WAGGNSF1,2293.82
2026-03-06,WALGRV1,4517.392000000002
2026-03-06,WAMBOWF1,2067.155
2026-03-06,WANDB1,3278.5285000000003
2026-03-06,WANDSF1,1921.506
2026-03-06,WARWSF1,2193.999
2026-03-06,WARWSF2,2191.7929999999997
2026-03-06,WATERLWF,2122.9550000000004
2026-03-06,WDBESS1,3221.234999999999
2026-03-06,WDBESS2,2866.852999999999
2026-03-06,WDGPH1,1840.462
2026-03-06,WELLSF1,2049.4289999999996
2026-03-06,WELNSF1,2230.531
2026-03-06,WEMENSF1,3495.5869999999995
2026-03-06,WGWF1,3448.571
2026-03-06,WHITSF1,3519.7399999999993
2026-03-06,WINTSF1,2338.514
2026-03-06,WKIEWA1,3444.4519999999998
2026-03-06,WKIEWA2,3444.4519999999998
2026-03-06,WLWLSF1,2007.893
2026-03-06,WLWLSF2,2007.893
2026-03-06,WOLARSF1,2486.313
2026-03-06,WOODLWN1,3498.0440000000003
2026-03-06,WOOLGSF1,2194.246
2026-03-06,WPWF,2669.2399999999993
2026-03-06,WRSF1,1600.508
2026-03-06,WRWF1,2027.9600000000003
2026-03-06,WSTWYSF1,1881.163
2026-03-06,WTAHB1,2573.4764999999998
2026-03-06,WUNUSF1,2075.3630000000003
2026-03-06,WYASF1,1916.5240000000001
2026-03-06,YABULU,2978.5130000000004
2026-03-06,YABULU2,3018.82
2026-03-06,YARANSF1,2619.5209999999997
2026-03-06,YARWUN_1,1087.949
2026-03-06,YATSF1,2210.324
2026-03-06,YENDWF1,2364.117
2026-03-06,YWPS1,3671.196
2026-03-06,YWPS2,3642.7349999999997
2026-03-06,YWPS3,3642.7349999999997
2026-03-06,YWPS4,3642.7349999999997
2026-03-07,ADPBA1,728.5
2026-03-07,ADPPV1,2272.065
2026-03-07,AGLHAL,5115.82
2026-03-07,AGLSOM,3382.0619999999994
2026-03-07,ALDGASF1,1755.5090000000005
2026-03-07,ANGAST1,3545.004000000001
2026-03-07,ARWF1,1941.3939999999996
2026-03-07,AVLSF1,1575.0649999999998
2026-03-07,BALB1,147.10150000000002
2026-03-07,BALDHWF1,1774.3310000000001
2026-03-07,BANGOWF1,2252.5899999999997
2026-03-07,BANGOWF2,2279.4359999999997
2026-03-07,BANN1,1539.3999999999996
2026-03-07,BARCALDN,3200.947
2026-03-07,BARKIPS1,4355.193
2026-03-07,BARRON-1,3109.13
2026-03-07,BARRON-2,3109.13
2026-03-07,BASTYAN,1897.967
2026-03-07,BBATTERY1,2575.3084999999996
2026-03-07,BBTHREE1,2029.402
2026-03-07,BBTHREE2,2029.42
2026-03-07,BBTHREE3,2029.4370000000004
2026-03-07,BDL01,4393.464
2026-03-07,BDL02,4391.522999999999
2026-03-07,BERYLSF1,2366.576
2026-03-07,BHB1,3204.124
2026-03-07,BLOWERNG,-71.59899999999999
2026-03-07,BLUEGSF1,2678.4080000000004
2026-03-07,BLUFF1,2817.2470000000003
2026-03-07,BLYTHB1,3207.134
2026-03-07,BNGSF1,1923.1200000000001
2026-03-07,BNGSF2,1923.1200000000001
2026-03-07,BOCORWF1,2226.1709999999994
2026-03-07,BODWF1,3482.8
2026-03-07,BOLIVPS1,4843.553999999999
2026-03-07,BOMENSF1,2673.288
2026-03-07,BOWWBA1,728.5
2026-03-07,BOWWPV1,2179.978
2026-03-07,BRAEMAR1,2908.613
2026-03-07,BRAEMAR2,3076.986
2026-03-07,BRAEMAR3,3489.767999999999
2026-03-07,BRAEMAR5,3801.5509999999995
2026-03-07,BRAEMAR6,3801.5509999999995
2026-03-07,BRAEMAR7,3801.5509999999995
2026-03-07,BRDDSF01,2210.674
2026-03-07,BRNDBES1,3212.3165
2026-03-07,BROKENH1,2341.982
2026-03-07,BRYB1WF1,1589.0629999999999
2026-03-07,BRYB2WF2,2390.8779999999997
2026-03-07,BULBES1,2665.6749999999993
2026-03-07,BULGANA1,1719.8049999999996
2026-03-07,BUNGAMB1,3462.2660000000005
2026-03-07,BUSF1,1748.605
2026-03-07,BW01,3924.9600000000005
2026-03-07,BW02,3924.9600000000005
2026-03-07,BW03,3923.923
2026-03-07,BW04,3923.923
2026-03-07,CALL_B_1,2806.395
2026-03-07,CALL_B_2,2806.395
2026-03-07,CAPBES1,3217.5855
2026-03-07,CATHROCK,1768.091
2026-03-07,CBWWBA1,728.5
2026-03-07,CETHANA,1925.057
2026-03-07,CG1,2164.3149999999996
2026-03-07,CG2,2164.3389999999995
2026-03-07,CG3,2164.323
2026-03-07,CG4,2164.331
2026-03-07,CGBESS01,3436.4674999999997
2026-03-07,CHBESS1,1895.6889999999999
2026-03-07,CHILDSF1,2775.1090000000004
2026-03-07,CHYTWF1,3200.745
2026-03-07,CLARESF1,2162.339
2026-03-07,CLEMGPWF,2438.804
2026-03-07,CLERMSF1,2249.2539999999995
2026-03-07,CLRKCWF1,1798.7789999999998
2026-03-07,CLRKCWF2,2297.714
2026-03-07,CNUNDAWF,1867.2659999999996
2026-03-07,COHUNSF1,1746.0429999999997
2026-03-07,COLEASF1,1734.3049999999998
2026-03-07,COLUMSF1,2380.639
2026-03-07,COLWF01,2645.704
2026-03-07,COOPGWF1,2780.8199999999997
2026-03-07,CPP_3,2764.579
2026-03-07,CPP_4,2764.579
2026-03-07,CPSA,3358.072
2026-03-07,CROOKWF2,2020.539
2026-03-07,CROOKWF3,1696.0520000000001
2026-03-07,CROWLWF1,2238.201
2026-03-07,CRURWF1,2291.156
2026-03-07,CRWARP1,1959.4210000000003
2026-03-07,CRWASF1,2312.718
2026-03-07,CSPVPS1,1675.6289999999997
2026-03-07,CTHLWF1,2772.2709999999997
2026-03-07,CUSF1,1849.895
2026-03-07,DALNTH1,3737.0020000000004
2026-03-07,DARLSF1,2301.019
2026-03-07,DARTM1,4092.7399999999993
2026-03-07,DAYDSF1,3692.631
2026-03-07,DDPS1,3534.303
2026-03-07,DDSF1,2984.2470000000003
2026-03-07,DEVILS_G,1954.062
2026-03-07,DG_NSW1,1412.7
2026-03-07,DG_QLD1,1412.7
2026-03-07,DG_SA1,1412.7
2026-03-07,DG_TAS1,1412.7
2026-03-07,DG_VIC1,1412.7
2026-03-07,DPNTB1,1842.1559999999997
2026-03-07,DRVIOT06,51.1
2026-03-07,DRXNAD01,2075.0
2026-03-07,DRXNAE01,2075.0
2026-03-07,DRXNDA01,2077.83
2026-03-07,DRXNDA02,2077.63
2026-03-07,DRXNDA03,2077.63
2026-03-07,DRXNDA04,2077.63
2026-03-07,DRXNDB04,2075.0
2026-03-07,DRXNDE01,2777.83
2026-03-07,DRXNDJ01,2095.0299999999997
2026-03-07,DRXNDW01,2075.0
2026-03-07,DRXNFF01,2075.0
2026-03-07,DRXNFS01,2077.6
2026-03-07,DRXNQX01,2075.0
2026-03-07,DRXNSS01,2075.0
2026-03-07,DRXNTM02,4992.6
2026-03-07,DRXNVS01,2075.0
2026-03-07,DRXQDA01,2078.5
2026-03-07,DRXQQE01,2075.0
2026-03-07,DRXSQS01,2078.6
2026-03-07,DRXVAE01,51.1
2026-03-07,DRXVDJ01,2075.23
2026-03-07,DRXVDP01,2165.0
2026-03-07,DRXVDX01,2775.0299999999997
2026-03-07,DRXVQP01,2775.23
2026-03-07,DRXVQX01,2775.0299999999997
2026-03-07,DRXVQX02,2075.0
2026-03-07,DRYCGT1,5114.236
2026-03-07,DRYCGT2,4461.176
2026-03-07,DRYCGT3,5088.072
2026-03-07,DULAWF1,2722.7310000000007
2026-03-07,DUNDWF1,2462.25
2026-03-07,DUNDWF2,2514.356
2026-03-07,DUNDWF3,2442.1690000000003
2026-03-07,EDENVSF1,2761.857
2026-03-07,EILDON1,3512.3959999999997
2026-03-07,EILDON2,3512.3959999999997
2026-03-07,ELAINWF1,2406.782
2026-03-07,EMERASF1,1765.227
2026-03-07,ER01,3649.422
2026-03-07,ER02,3649.422
2026-03-07,ER03,3652.387
2026-03-07,ER04,3652.387
2026-03-07,ERB01,1524.9080000000006
2026-03-07,FINLYSF1,1951.4029999999998
2026-03-07,FISHER,1937.1300000000003
2026-03-07,FLYCRKWF,2241.173
2026-03-07,GANGARR1,1896.518
2026-03-07,GANNB1,1826.3980000000004
2026-03-07,GANNSF1,2173.898
2026-03-07,GESF1,1703.6899999999998
2026-03-07,GIRGSF,1734.1329999999998
2026-03-07,GLENSF1,2094.442
2026-03-07,GLRWNSF1,2363.254
2026-03-07,GNNDHSF1,2200.578
2026-03-07,GOESF1,1967.2069999999999
2026-03-07,GOONSF1,2666.278
2026-03-07,GORDON,1949.4940000000001
2026-03-07,GPWFEST1,2157.57
2026-03-07,GPWFEST2,2157.57
2026-03-07,GPWFEST3,2152.6040000000003
2026-03-07,GPWFWST1,2158.233
2026-03-07,GPWFWST2,2158.233
2026-03-07,GRANWF1,2097.9109999999996
2026-03-07,GREENB1,1956.7180000000003
2026-03-07,GSTONE1,2073.344
2026-03-07,GSTONE2,2073.344
2026-03-07,GSTONE3,2068.085
2026-03-07,GSTONE4,2068.085
2026-03-07,GSTONE5,2073.344
2026-03-07,GSTONE6,2073.344
2026-03-07,GSWF1A,1839.5220000000002
2026-03-07,GSWF1B1,1839.5489999999998
2026-03-07,GULLRSF1,2380.396
2026-03-07,GULLRWF1,2403.4440000000004
2026-03-07,GULLRWF2,2403.4440000000004
2026-03-07,GUNNING1,1753.3830000000003
2026-03-07,GUSF1,2206.377
2026-03-07,GUTHEGA,1907.9899999999998
2026-03-07,HALLWF1,2931.808
2026-03-07,HALLWF2,2914.5170000000003
2026-03-07,HAMISF1,2586.084
2026-03-07,HAUGHT11,2536.334
2026-03-07,HAYMSF1,2660.279
2026-03-07,HBESS1,1724.8845000000001
2026-03-07,HD1WF1,1677.771
2026-03-07,HDWF1,3455.843
2026-03-07,HDWF2,3454.4089999999997
2026-03-07,HDWF3,3454.505
2026-03-07,HEZ1,2338.542
2026-03-07,HILLSTN1,1780.8580000000002
2026-03-07,HPR1,2849.673
2026-03-07,HUMENSW,2063.448
2026-03-07,HUMEV,2132.2390000000005
2026-03-07,HUNTER1,2144.329
2026-03-07,HUNTER2,2144.3360000000002
2026-03-07,HVWWBA1,728.908
2026-03-07,HVWWPV1,2341.982
2026-03-07,JBUTTERS,1907.2720000000002
2026-03-07,JEMALNG1,1716.9059999999995
2026-03-07,JLA01,5271.556000000001
2026-03-07,JLA02,5271.556000000001
2026-03-07,JLA03,5271.556000000001
2026-03-07,JLA04,5271.556000000001
2026-03-07,JLB01,5271.55
